Date,AUDUSD=X,CAD=X,CHF=X,CL=F,EURUSD=X,GBPUSD=X,GC=F,JPY=X,^GSPC,^TNX
2020-01-23,-0.0005715823424868756,0.00499759119774851,-0.0014461255284105093,-0.02047612725216664,0.0009760499881296328,0.007386223830276398,0.00596170020177131,-0.0016390787523592302,0.001140326193358241,-0.01652932666012634
2020-01-24,-0.0004652395570988616,-0.0009136989109316876,0.002168404818286306,-0.025506967474384107,-0.0037215309488002925,-0.0018910339408312585,0.004145810767128866,-0.0016052071490055407,-0.009083289426193788,-0.03449626768479955
2020-01-27,-0.00555898714895936,0.002434707858556971,0.00045374076286287666,-0.019566435389934456,-0.0027048154401573266,-0.0044377772192146035,0.0036215123910229036,-0.006869605649982108,-0.015855752356844034,-0.046265082556753746
2020-01-28,-0.005925770742791904,0.002178704710390216,-9.279665653540996e-05,0.006377814828272337,-0.0005070083082549927,-0.00013060937506377,-0.004831603586278797,0.001083916437537018,0.010003383500352516,0.0221820634014308
2020-01-29,0.0003706036523653462,-0.0017987457604056246,0.0032221258442306755,-0.002808684727280703,0.00025342813606535716,-0.002725876591290578,0.0003823495785668443,0.0019445424040061218,-0.0008672501435846315,-0.02905926286668952
2020-01-30,-0.0017774149564864462,0.00250366314614563,0.00020550579811538325,-0.02256666214758982,-0.000517957493631393,-0.00019524510943501225,0.00868933318130266,-0.00132958881740212,0.0031294569302110597,-0.022843641751733163
2020-01-31,-0.006528327886581357,0.00108301916865557,-0.0038814145223436507,-0.011186192093541391,0.0011133636077491934,0.005130694383695535,-0.000378963863372795,-0.0010098099777866726,-0.01786444357136295,-0.02469260493894074
2020-02-03,-0.002184516425786361,0.0022002510533133475,-0.006260455585175435,-0.02852560355393241,0.005485525052044301,0.007053665450375502,-0.0036075310705902057,-0.00464902634029749,0.007228425761232584,0.0
2020-02-04,-0.00046644768430839683,0.0040399597274264655,0.002426010921091842,-0.010028162535915923,-0.002425760277789674,-0.01407076220548597,-0.017138114161285474,0.002212125874313245,0.014869315917506062,0.05316657927933164
2020-02-05,0.006152108397768509,-0.0008728845664326552,0.0036900048273748316,0.022719179305944578,-0.0014150782738120962,0.0027070355952618537,0.004761622946685296,0.007658506853298844,0.011187778658972936,0.02829217148337309
2020-02-06,0.0029683910703087782,0.00014305096318154248,0.004149137569312225,0.003933156721114826,-0.00407914716479985,-0.00273308362967307,0.0046751032672821095,0.003347651744902473,0.003320155057001924,-0.0030367439532992357
2020-02-07,-0.0026398652968710554,-2.261397240281008e-05,0.0012321803850698955,-0.012442168315527937,-0.0017588635635342222,-0.005159492069405964,0.002233782116915276,0.0014013827346688842,-0.005415491009458352,-0.04097413872644863
2020-02-10,-0.009201889111447634,0.0019252904718705067,0.0022140814584853895,-0.015016800451462193,-0.003070422989157765,-0.0029953495762552003,0.0038812607041441385,-0.002941591897643604,0.007299690120573207,-0.019840586129120555
2020-02-11,0.0026617420496693675,0.0005557841245491006,0.00045041508567129766,0.007436451476786668,-0.003279425511196765,0.002064770697657487,-0.005795625430667941,0.0011029730690216971,0.0016870486860021178,0.027416432961295836
2020-02-12,0.0046079897217287304,-0.0019993819358164974,-0.0015363453382075249,0.024331129680438008,0.000545789907371758,0.0029626828305407637,0.0011490897071122928,0.0007012780145903617,0.006441853105203067,0.02484597466831889
2020-02-13,-0.0011613730173961456,-0.0025841528472438204,0.002006983763912699,0.004873779194720807,-0.003988568387689874,7.774282319207808e-05,0.004900535612764321,2.7296332635255272e-05,-0.0016317763599886593,-0.00800744132458045
2020-02-14,0.0013099967011729033,0.0005882250252982441,0.0013493944945253901,0.012177614175192553,-0.0027586935935611265,0.006865047934648164,0.004813471680398959,-0.0008014192789569882,0.0018418360984854144,-0.018097170509630032
2020-02-17,0.0005936536149318538,-0.0014108637572462753,0.0028665167061570065,0.0,-0.00039037003474076096,0.00046980730771847373,0.0,0.00030059012844415385,0.0,0.0
2020-02-18,-0.0020821286370566352,-0.0007703527319586678,-0.0013148875922629412,0.0,-0.00015174787186237877,-0.0033750318431414903,0.010871410739791924,0.0003551706336238307,-0.0029242139861477136,-0.020356977980286586
2020-02-19,-0.0023865874914466775,0.0014118603273471106,0.0025467314259119385,0.023543933085628042,-0.00413242307371629,-0.0005202622840492793,0.004676547883901803,0.0008099867744590213,0.004694748284284925,0.008957230690396582
2020-02-20,-0.0017936636432030115,-0.002515661840239678,0.0006102322666859178,0.009152914653843927,0.001360184848757387,-0.005704674766168272,0.005644986085864686,0.011676578351900684,-0.0038228174279975285,-0.02908125834381935
2020-02-21,-0.010558229660862993,0.0029758002360800915,0.00026432241962498823,-0.007465464156601151,-0.0020464967645173063,-0.003484440751175164,0.01717201549417072,0.00666779630688128,-0.010573809232819777,-0.0360519826286519
2020-02-24,-0.0010437924875627612,-0.0005129370126187775,-0.005013773691090729,-0.0372144982653966,0.004721186336458318,0.005451522756803943,0.01676255638881947,-0.0035524299789840793,-0.03408807942044074,-0.06603521074969647
2020-02-25,0.0007725797444718451,0.0025922928231810628,0.0009598849386434515,-0.030200632384425365,0.0009358327590466026,-0.0020962743063346074,-0.015364987376213718,-0.006294561087651288,-0.030747904375353224,-0.03472822654618328
2020-02-26,-0.0010302691024610823,-0.000617347150919307,-0.00396795899320182,-0.02372618587467126,0.003018415136661551,0.005924996680843811,-0.004198505886171601,-0.005164082974161939,-0.00378569732353003,-0.015151880967518485
2020-02-27,-0.008923909192375394,0.004965388710848345,0.0005019846389182758,-0.03423417996572771,0.0003581554049379228,-0.007449175978487231,0.0,0.0006979034757503445,-0.045168136352261155,-0.008432336756687656
2020-02-28,0.005132558945553278,0.003060026405786438,-0.007855520353146808,-0.05074582155134353,0.010175447527352876,-0.0013930343889896485,-0.047385678747064744,-0.006390219969139206,-0.008272463109653077,-0.14203554456655856
2020-03-02,-0.009756812570181215,0.0015601638502232948,-0.00493601335422688,0.043499409790230405,0.004905810422639446,-0.006372548321239871,0.017868979456354687,-0.018062987784646697,0.0450108687694132,-0.03521800943091245
2020-03-03,0.004774198242359184,-0.006134979539219432,-0.006118388857663498,0.009155824713162283,0.008356433460813023,-0.003120004003925362,0.030796353102671873,0.007308630046633653,-0.02851048492291458,-0.07439088136831275
2020-03-04,0.0052852927899685485,0.003932174606320018,-0.002560470564279169,-0.008514345386377319,0.003281729195869594,0.004196371690072871,-0.0006091618212690988,-0.013455752602242904,0.041336349360633136,-0.017982509451321543
2020-03-05,0.006768977651662759,0.0005231236444317643,0.0009936342214726143,-0.018990584751432945,-0.0037273637898381047,0.004214113074595061,0.01529889178860684,0.005961430289385196,-0.034510782439981125,-0.06884885732537005
2020-03-06,-0.0017209291897335888,0.0006871637848939275,-0.011354205147303056,-0.1060870587080379,0.0075809876464607955,0.005862423513665828,0.002636957249874577,-0.013360028881938215,-0.01720094365238617,-0.2712590379982701
2020-03-09,-0.0002909700148851569,0.016908918116312312,-0.01959225095611083,-0.2822061341074851,0.01434540861589893,0.011409630066325697,0.0022120303868409007,-0.021981392854217848,-0.07901041294037148,-0.34700907406569687
2020-03-10,-0.002358997931997654,0.0026245966929072185,0.000980686806614711,0.09872115738496252,0.0010481051458756956,-0.0018322304621264526,-0.009239341300194449,-0.007978830216966932,0.048215052425859106,0.40479689084622306
2020-03-11,-0.015102900549782963,0.005388886672687588,0.009060931801487909,-0.040991811628073416,-0.007172069563950376,-0.012745295574937886,-0.010725720864527515,0.01839217648386589,-0.05010289280860541,0.09190131913711817
2020-03-12,-0.0030356903573217947,0.0029958372749423106,0.002281727372734615,-0.045913757419826826,-0.004871123222760194,-0.007113684445312549,-0.03225585264372553,-0.004542492786798908,-0.09994485240247351,0.03475482781668788
2020-03-13,-0.032195185813144275,0.01225304363933139,0.00605225057268047,0.007275045336675495,-0.006823700781210622,-0.01953523616306209,-0.047416352203101815,0.0005737001261125968,0.08880840694923595,0.11345487711991947
2020-03-16,-0.015489342761055312,-0.010454016655403324,0.0017451923943578548,-0.10036544181943158,-0.0026473308768339967,-0.013645774379139535,-0.019856680529920206,0.01966956511934563,-0.12765219747281742,-0.2672130085804683
2020-03-17,-0.012749546280155705,0.015304977024773413,0.0012988937940393674,-0.06291382368438383,0.0007030167891367934,-0.01080363371279655,0.02590818443844778,-0.004820015367508322,0.05822631263569171,0.31444972102606444
2020-03-18,-0.01773502980845909,0.016184574071879516,0.01271004513066909,-0.27992005422625427,-0.013317896271767483,-0.011889062580958499,-0.03171271975140128,0.011257291267017374,-0.053222272332080246,0.23886687939835644
2020-03-19,-0.030912739376025837,0.014349563326619534,0.007247163043590533,0.21357403187235055,-0.004911892531991977,-0.041806210556735314,0.0008795472315558977,0.009113026640454895,0.004696760970401053,-0.12342695750356128
2020-03-20,-0.01158126134304895,0.00367621973046969,0.02259540014365753,-0.11723794117272994,-0.028144080771162875,-0.011328438902228117,0.0036454671159334207,0.02668937291930426,-0.04432762405336681,-0.17644069689703823
2020-03-23,0.0018106085674711029,-0.0026797981868251913,-0.003698482423495178,0.040625821950275774,0.003469689454375606,0.011130819715397701,0.05442181862869502,-0.007476843591906627,-0.02973150100957679,-0.20518218662150486
2020-03-24,0.021203195840632315,0.0012095482609487485,-0.0034269287415159416,0.02744523567784364,0.006544952365581136,-0.0023683130439644804,0.05777508425392426,0.0032989061523233873,0.08968323251796326,0.06584654897048721
2020-03-25,0.016689444148246795,-0.002621411136497291,-0.0017638290634626286,0.019794441852212866,0.0035262190611547056,0.016803251086398654,-0.016947954536260905,0.002640264834105645,0.011468990420822226,0.050189740437426786
2020-03-26,-0.011343944261446833,-0.01548739590925431,-0.003813500254702597,-0.08031493846071446,0.00801521441819402,0.005000478822790232,0.010845784249569976,-0.002198268362881612,0.06054383107424656,-0.05633603552178771
2020-03-27,0.028532926147473315,-0.012720244801332032,-0.015047450144542321,-0.04943196923707529,0.014467411219748412,0.029062380758886924,-0.016005198817997043,-0.016065061609712973,-0.0342678455416263,-0.07952904047397372
2020-03-30,0.016555919338422445,0.0006765195066812783,-0.011704418170356019,-0.06829576749829713,0.008187089303251458,0.020489644851751705,-0.0011707228298990415,-0.015666156858993262,0.032966590569974794,-0.11146126341186055
2020-03-31,-0.0018771042205550069,0.009339119757282204,0.0099766938389366,0.019226591397505894,-0.00979877568790389,-0.006569855696412213,-0.02408550651926629,0.005774046263306593,-0.016142310788415843,0.040941385279243084
2020-04-01,-0.005199946290313391,-0.007127603820640569,0.0015717059982980365,-0.0083354285225757,-0.0003529198097441969,0.002973676080372684,-0.003289523008281446,-0.004889989102114312,-0.04514636273278691,-0.09459413869945982
2020-04-02,-0.007458563817467125,0.00520031608753624,0.004855513959028021,0.22048123592622998,-0.006638045995333951,-0.0021073214109148353,0.0296535360572285,-0.0023374344680031664,0.022572657056960366,-0.012678484308593597
2020-04-03,-0.004637010772337758,-0.0015629184808467653,0.008276646029307144,0.11267965442350314,-0.009744816047908876,0.00101593862146468,0.00490888893936245,0.006912622229446081,-0.015252860825944299,-0.06592165861695296
2020-04-06,-0.011364332753686961,0.008646573773512238,0.0030541823018271318,-0.08310550551365159,-0.0037354318739070817,-0.014202424901386703,0.02615913167880727,0.006386920675043989,0.06796824414483035,0.1411682336835515
2020-04-07,0.02029392121003341,-0.00985050265556882,0.0007774492916334096,-0.09865167844984535,-0.0002916967182406305,0.0016633295887968527,-0.007301457414060284,0.003874950423733482,-0.001604339048362459,0.08503704604030268
2020-04-08,0.00563986282727998,-0.0069899263367646,-0.009008087053931788,0.059952310776727226,0.008419050808379198,0.0079882061208661,0.00036032405214913405,-0.00426143283939958,0.033489371191284686,0.037337666621617215
2020-04-09,0.013418323410394693,-0.0007280762456419857,0.00270992623204908,-0.09746474714550284,-0.0028938347371023966,0.004402094359852748,0.041633439372849586,0.0024910833267128814,0.014383470303699339,-0.046894093223127306
2020-04-10,0.015483022211937002,-0.0012647560442177695,-0.005116895366587608,0.0,0.005850777165835929,0.0049695988077792285,0.0,-0.003319803409128262,0.0,0.0
2020-04-13,0.00041170548423194307,-0.0012663576779588265,-0.0010555330803235653,-0.015497338310533872,0.00048098003060578255,0.0004983498484554685,0.004941175038212751,-0.0020747042093711347,-0.01015605944467711,0.027065306635279705
2020-04-14,0.010348094188761528,-0.006845885055646189,0.0005796849825018993,-0.10829004686870611,-0.0008851384596624093,0.005034424100440703,0.006797057351607868,-0.006603105481572935,0.03011455957230757,0.003997289002597245
2020-04-15,0.005172054781834557,0.000562071333942511,-0.006727919093504267,-0.012006135335279871,0.0056960393003238855,0.008136068772417187,-0.016935449293475353,-0.00483409947345522,-0.022276732672369248,-0.1643979884266354
2020-04-16,-0.019681318803495326,0.017014726185164617,0.005381776622225643,0.0,-0.007335406043470732,-0.00837396449591415,-0.003944735829989091,0.004704007862192004,0.0057998378395412884,-0.04651998894226281
2020-04-17,0.007846819249817647,-0.005653762765729768,0.004239291556606445,-0.08395070335453195,-0.004285139918145141,-0.0026509509659746306,-0.018301820946780283,0.003117537192129496,0.026440932021320578,0.07128901505663307
2020-04-22,-0.008180977178265174,0.0042234489950306936,0.0019301911192951113,0.3196336300150674,-0.0007709720633413682,-0.01165289186955029,0.029647891342731346,0.0004828632181879804,0.02267130058213675,0.08071612660480516
2020-04-23,0.000794034596800507,-0.00036654184319094124,0.003016764968396743,0.18014213469902035,-0.00432246331143561,0.0020559800457219174,0.0026574814347122173,0.0008537202709789423,-0.0005395676601955963,-0.009740404922374669
2020-04-24,0.012275540472126041,-0.008411054763937706,0.003724916191119798,0.02631733984379654,-0.0030221678851646873,0.0022948955335305287,-0.005670027160958046,-0.0013551489067546128,0.013822090566839217,-0.02812420279719683
2020-04-27,0.003247888356032668,0.0030525692544852183,-0.002902787343287278,-0.281796292695216,0.004320208971249524,0.0011617669209127819,-0.006753227914803885,-0.0015987684154222391,0.014606868181735996,0.09592012309834642
2020-04-28,0.008029043483024256,-0.005102288304471249,0.0023905713660088914,-0.03503539721256668,0.00010825926220592308,0.004524035953590102,-0.0008181536244567528,-0.0019741843597651447,-0.005256170190483643,-0.07270183594738887
2020-04-29,0.008274221059918714,-0.0037973669845048495,-0.0021441011808274214,0.19919621939219292,0.0010830485703049676,0.0010440872154110976,-0.004159457378130776,-0.005064861787573974,0.02623670404507307,0.0274875189472403
2020-04-30,0.00801274882690251,-0.007804169263457697,0.00016434091663388359,0.22394002701262022,0.0037456223174487475,0.002876767386578392,-0.011335623435517613,-0.0012279925740893527,-0.009255143319054839,-0.008006440557671829
2020-05-01,-0.009120264833135593,0.0056492104814938465,-0.007658388060194563,0.048689083661334426,0.0062521016248604224,0.008780920571590424,0.006097067443094948,0.006311557343975177,-0.028460211014775954,0.031648275134245125
2020-05-04,-0.01844045888010347,0.012966572493907164,-0.0041162201775823155,0.030373193743799345,0.0012924943262924613,-0.010164331296550345,0.007291162026340241,-0.0051116551403979985,0.0042408225788494016,-0.007818640393100044
2020-05-05,0.007700868978833705,-0.00363584365270319,0.003008461682991727,0.18607452688142884,-0.00506151744593804,-0.0006971650389417211,-0.001465717123550518,-0.0003841953492561975,0.008999935197779802,0.030914332719107377
2020-05-06,0.0015370466508016995,-0.002951042280922448,0.007430377637991875,-0.02348201422303975,-0.006044457194208517,-0.0001083383197000831,-0.011922512345884834,-0.002298816533909489,-0.007003880399042588,0.07898843887987814
2020-05-07,-0.007054672655832537,0.008558830374631015,0.0026696948144979867,-0.018511279245038238,-0.003699948420920635,-0.009577032669522418,0.02207963897860998,-0.0024548347360827216,0.011438955754890805,-0.11936663076719134
2020-05-08,0.017457030671859053,-0.013749514887437472,-0.0023099009421120587,0.04929556964700635,0.003569826442106355,0.0040757464519163315,-0.006935380050009182,0.0015807979313176702,0.016730795065226244,0.07772379599477552
2020-05-11,0.005184176532741448,-0.0032552058656327705,-0.0020865460233428124,-0.024551167327293844,0.00021678724144065777,0.003347027723983775,-0.00857515842664911,0.0052513512487951325,0.0001330693667907644,0.0625203993555597
2020-05-12,-0.0080538188589137,0.006721063642105996,0.0020249147765508415,0.065728833760296,-0.0027818730242308957,-0.006781650122641324,0.005353411843933332,0.006033103801875591,-0.020713365772047604,-0.06840278137559257
2020-05-13,-0.004538725702929406,0.0044770217971664686,-0.003160532784551628,-0.0191899272628217,0.003454153486910613,-0.006392944963898734,0.0055583326933722026,-0.0039869025821671605,-0.017616996624280044,-0.043714548750222335
2020-05-14,-5.4940506601272555e-05,0.0005751011822397162,0.002039541545992859,0.08595632988442657,-0.0021344971862724505,-0.0010900714365629975,0.014021058879757815,-0.0019152701163599078,0.01145891780407149,-0.047327398618414035
2020-05-15,0.0025206443328176942,-0.003982634840785594,0.0013368064910045223,0.06564914584746884,-0.0015466442661771166,-0.0006241139735111222,0.008764225555300193,0.004031766966935989,0.003918675203723029,0.033362852814997235
2020-05-18,-0.0070481273724993555,0.004124603032872997,-0.0012236511663109913,0.07808044070402118,0.0013302007365226065,-0.012183876070303775,-0.012395415869611638,-0.0014633500963239735,0.031015208770073424,0.15057290454479197
2020-05-19,0.015475498049883653,-0.010845642080916757,-0.00018522568821673722,0.02114507601674194,0.008629270343230282,0.009410546829636273,0.007134611589602911,0.001612352552866427,-0.010539747711599283,-0.04536859319870389
2020-05-20,0.002157175124320528,-7.175563506108006e-05,-0.0005867539981542849,0.030006847588867402,0.00115766159200992,0.004573307325500453,0.0036626025539089747,0.003987168926834042,0.0165139906134157,-0.044579656659444473
2020-05-21,0.007950931533103108,-0.002406408222192407,-0.006674072564430013,0.012757820017576561,0.005039383759406821,-0.001555331982320276,-0.01734362611469108,-0.0020333630306816936,-0.007803968309953686,-0.0044215562021605315
2020-05-22,-0.0038614986853070057,0.003051938180653465,0.0061796999942052575,-0.01994998984027262,-0.0027418957158269978,-0.001100647662654348,0.008161878938069567,0.0003716468257934045,0.002350945686812366,-0.029987226018273076
2020-05-25,-0.0032191770950228526,0.0027851893755547153,0.0005561749744562464,0.0,-0.004126281178358824,-0.003063465325972162,0.0,0.0009658341208155388,0.0,0.0
2020-05-26,0.0002460995218669268,-0.0010086721237549476,0.00024704871716463924,0.03254720714498309,-0.0004405280636237495,0.0012559602195674317,-0.017328994749641426,-0.0004456754819659952,0.01221428502146052,0.06053509610547289
2020-05-27,0.01505258018612381,-0.013641311174641842,-0.006312464933838261,-0.04586858541796931,0.0071989649335533965,0.010893961075737563,0.003220991829132791,-0.0018217401907659352,0.014718447490314346,-0.02612631388503919
2020-05-28,-0.0039032930460559724,-0.002011778879708322,0.0027754397017005048,0.027061113258167634,0.0031897006443984094,-0.005707075773654631,0.001752541583290877,0.0028519750049626983,-0.0021101393249195488,0.036104970450882526
2020-05-29,0.0019151840581564505,0.0013948919397574237,-0.004171772866273516,0.051456511865436545,0.005634519843012447,0.004609866266334824,0.013680565277693138,-0.0014388979829037067,0.004800793552307952,-0.08430707984378775
2020-06-01,0.003954821017973092,0.0002903216936169684,-0.003512385940177921,-0.0014099269653480996,0.003551638495555174,0.0021487118682750514,0.0005180443866920326,0.000603688341421813,0.003744216478364391,0.021374857361592083
2020-06-02,0.018774585036287404,-0.014290892718568211,0.0004995485526206898,0.037928497711348784,0.0006673092775855425,0.011197851848509846,-0.007277016031962099,-0.001486636321661491,0.008177307282398658,0.02682725203131304
2020-06-03,0.018715434965539273,-0.005352099621558808,0.0005305396621611165,0.012955634043798544,0.005690338279647767,0.007533065026772417,-0.016009633407297864,0.011656807009237014,0.01355667081256392,0.11254051972320249
2020-06-04,0.0021450065324232744,-0.0011997831782269766,-0.0002600576053097927,0.0032128255389749396,0.004148682561719183,-0.0005031539155760506,0.012351241473905206,0.001744678714954177,-0.003374389083608904,0.07467100312384628
2020-06-05,0.0015651386405055002,0.0005778661532971211,-0.005999069215014552,0.05562763064190295,0.00902938836116304,0.002694779824663198,-0.025155268002861633,0.0013843840608246556,0.025874012821635813,0.0975250114498424
2020-06-08,0.008965446151656127,-0.008090942905293805,0.005624579053499955,-0.03499200964517405,-0.0016199817594840025,0.009209017082866505,0.013098481927345721,0.004424472904020989,0.011969656405806002,-0.022372276572006862
2020-06-09,0.003150442439276815,-0.0018534802999012605,-0.003627818257226435,0.019448299399222043,-0.001233028042661829,0.0007509982448870639,0.009610330246712897,-0.011236490018734066,-0.007829743419721978,-0.06423691587977315
2020-06-10,-0.011669548141515504,0.004031406405808442,-0.006727416145994429,0.01680711505093236,0.00235429926666161,-0.001882961911037808,-0.0008167458702274134,-0.005661278264600833,-0.005327255735182077,-0.1028171381351805
2020-06-11,0.003637732961867084,0.0004766524737919329,-0.007779096096032411,-0.08591001256121708,0.0029280210908834464,-5.083110737316229e-05,0.010855446283993906,-0.007598526751204584,-0.06075269299628893,-0.13582588750347072
2020-06-12,-0.019917824683858804,0.015480872843062777,0.00043437350546201,-0.0022039081299802367,-0.00683004994336145,-0.010570095723656855,-0.0015600795547297869,-0.0016652456819580101,0.012976286605211731,0.06807361870307237
2020-06-15,-0.00086020654624879,-5.865402818277643e-05,0.0076916615811921385,0.023440720106402163,-0.003200658370140185,-0.0054435982172441845,-0.005218007981163413,0.004745103658825588,0.00827786081817526,0.004282691673399148
2020-06-16,0.0193276436965974,-0.007596420404689071,-0.002662737358486774,0.03338063926620576,0.007590147436824098,0.01025967523058939,0.005391431183017847,0.0014247459728448377,0.018784852866710527,0.07410791757071407
2020-06-17,-0.00907883685877739,-2.9507903738169367e-05,0.0023473204623335213,-0.011003568786034795,-0.006374216046632403,-0.004174410371248848,-0.00023130821343635084,-0.0005025570901646753,-0.0036067962326294138,-0.030895677627268796
2020-06-18,-0.0028484347014086924,0.003120631421474146,-0.002547530202650055,0.022917697728237152,-0.002025784015529618,-0.0025766430458245915,-0.002547715531949515,-0.004815658735960838,0.0005940434038017573,-0.054673706463168256
2020-06-19,-0.0026937520965533467,0.0012220969898059932,0.0031466370608406913,0.023159193748589307,-0.0028415210931360207,-0.010079031613549087,0.0121590659502639,0.0010472138863956574,-0.005665513565673728,0.004313480319859158
2020-06-22,-0.005013729039063034,0.0018082011857758027,0.0005252622354198143,0.01770396801129618,-0.0029877213296057113,-0.0063548141780334355,0.006166825249584587,-0.0016367182767909588,0.006474093296658384,0.009992901667751776
2020-06-23,0.015804634041761908,-0.008496022712149645,-0.005623828808889525,-0.002226900704931012,0.009095057230980143,0.012350014297616929,0.008728248980421311,0.0006737215279190074,0.004298169191483789,0.007077163686809172
2020-06-24,0.0012539753395284354,0.00298772795051109,-0.0024214605315599482,-0.06023766956410786,0.0028917950091841924,0.001864463486704882,-0.0035613970847807024,-0.004415603990794186,-0.0261952655956623,-0.03589757449552613
2020-06-25,-0.012106597324335113,0.007474447510446742,0.0037934539679594266,0.01850705509220127,-0.0054489396656502145,-0.008977476119859816,-0.0020976074000182165,0.005733676800139324,0.01089982772821816,-0.014727792229791474
2020-06-26,0.004570125574080019,-0.0006451918747496442,-6.330553664983242e-05,-0.005957783031278778,-0.0025620007730021385,0.0010059531576956133,0.005884713686692411,0.0010364200791599099,-0.024525204274831163,-0.05803161959877439
2020-06-29,-0.0038224765408196725,0.0031706477013049624,-0.0005274714119354971,0.030952696007242243,0.0003367903676439813,-0.006724421409942992,0.0012967886103743235,0.0005877936263443029,0.01457888811353358,0.0
2020-06-30,0.001455806739361318,-0.0015877770693440748,0.0036341403190464573,-0.01089032666401585,0.0018989199031385483,-0.0025638036691335714,0.010202426588476162,0.0034635059471347564,0.015292349435755562,0.02637859679292348
2020-07-01,0.004369687141672399,-0.006051977837638044,-0.004478749260655544,0.013908410725421134,-0.0010005176272754655,0.00637249842626442,-0.011104398270962212,0.003701682821790074,0.005009563975870565,0.043452505680568874
2020-07-02,0.001626878940220013,0.0012368889326216852,-0.0010884335619683544,0.020629582558647216,0.0013717322924298595,0.006076733300201816,0.006072237805783904,-0.005785822005000097,0.0045309704768169146,-0.019245526256233693
2020-07-03,0.0008617235148978785,-0.0015684662559993048,-0.0002432328078653495,0.0,-0.001203159527819667,0.00012967515531145816,0.0,0.0012194221467841907,0.0,0.0
2020-07-06,0.004211564452244433,-0.0015191947604188496,-0.0006030110694288797,-0.0004921372423485878,0.0008319448626654612,0.0007307817983846183,0.0025192455591178196,0.0007625279887974273,0.01575693083216329,0.022173835611307244
2020-07-07,0.004107279065154072,-0.0007531556073797931,-0.003338992820213496,-0.0002462064315321451,0.005820437088329796,0.0015981150650588966,0.00873997345987791,-0.0020471139948186516,-0.010877477869643567,-0.050985613720820666
2020-07-08,-0.004982464834086089,0.004796858122274185,0.000509517655736569,0.006869570499373449,-0.0033317075936469443,0.003780780441114916,0.006243658695440093,0.0020378235635620046,0.007796986263430269,0.004604798685178159
2020-07-09,0.006714940071013433,-0.006400908394870719,-0.004467185996813127,-0.03179608604489484,0.005653583667688177,0.005622435574030579,-0.009018817348082771,-0.0027460170401607097,-0.005659591476194623,-0.0763486353378143
